NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GLUCOCORTICOID RECEPTOR PATHWAY%WIKIPATHWAYS_20220510%WP2880%HOMO SAPIENS	GLUCOCORTICOID RECEPTOR PATHWAY%WIKIPATHWAYS_20220510%WP2880%HOMO SAPIENS	Details ...	42	0.78921646	1.9375755	0.0072115385	0.42516947	0.975	975	tags=36%, list=8%, signal=39%	
ELECTRON TRANSPORT CHAIN: OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20220510%WP111%HOMO SAPIENS	ELECTRON TRANSPORT CHAIN: OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20220510%WP111%HOMO SAPIENS	Details ...	63	0.7505015	1.9361045	0.0025316456	0.39767346	0.977	2287	tags=73%, list=20%, signal=90%	
CHOLESTEROL METABOLISM WITH BLOCH AND KANDUTSCH-RUSSELL PATHWAYS%WIKIPATHWAYS_20220510%WP4718%HOMO SAPIENS	CHOLESTEROL METABOLISM WITH BLOCH AND KANDUTSCH-RUSSELL PATHWAYS%WIKIPATHWAYS_20220510%WP4718%HOMO SAPIENS	Details ...	34	0.8092027	1.9275725	0.002352941	0.41249222	0.988	1292	tags=44%, list=11%, signal=50%	
MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775	MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775	Details ...	72	0.74518913	1.9206878	0.0025641026	0.4147964	0.989	1931	tags=67%, list=17%, signal=79%	
PPAR SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP3942%HOMO SAPIENS	PPAR SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP3942%HOMO SAPIENS	Details ...	29	0.82787144	1.9104192	0.0023980816	0.4430313	0.994	821	tags=31%, list=7%, signal=33%	
POLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005976	POLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005976	Details ...	27	0.82490176	1.9090716	0.002352941	0.42166147	0.994	702	tags=30%, list=6%, signal=31%	
ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	Details ...	68	0.71963894	1.9067023	0.0025510204	0.40975505	0.994	2287	tags=68%, list=20%, signal=84%	
CELLULAR POLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:0044264	CELLULAR POLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:0044264	Details ...	26	0.83995914	1.8967379	0.0069284067	0.43660536	0.996	702	tags=31%, list=6%, signal=33%	
PROTON MOTIVE FORCE-DRIVEN MITOCHONDRIAL ATP SYNTHESIS%GOBP%GO:0042776	PROTON MOTIVE FORCE-DRIVEN MITOCHONDRIAL ATP SYNTHESIS%GOBP%GO:0042776	Details ...	58	0.7448589	1.8935692	0.0024630541	0.43004093	0.998	2287	tags=71%, list=20%, signal=88%	
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	Details ...	70	0.7118702	1.8923805	0.0049261083	0.41563952	0.998	2287	tags=66%, list=20%, signal=81%	
FATTY ACID BETA-OXIDATION%WIKIPATHWAYS_20220510%WP143%HOMO SAPIENS	FATTY ACID BETA-OXIDATION%WIKIPATHWAYS_20220510%WP143%HOMO SAPIENS		20	0.8434543	1.8757311	0.011261261	0.47291696	1.0	818	tags=30%, list=7%, signal=32%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206		70	0.7118702	1.8657336	0.0024570024	0.49960655	1.0	2287	tags=66%, list=20%, signal=81%	
MELATONIN METABOLISM AND EFFECTS%WIKIPATHWAYS_20220510%WP3298%HOMO SAPIENS	MELATONIN METABOLISM AND EFFECTS%WIKIPATHWAYS_20220510%WP3298%HOMO SAPIENS		21	0.84940183	1.8617202	0.015350877	0.49789128	1.0	341	tags=19%, list=3%, signal=20%	
REGULATION OF PLASMA LIPOPROTEIN PARTICLE LEVELS%GOBP%GO:0097006	REGULATION OF PLASMA LIPOPROTEIN PARTICLE LEVELS%GOBP%GO:0097006		29	0.79671985	1.8576422	0.01703163	0.49679407	1.0	924	tags=48%, list=8%, signal=52%	
HALLMARK_FATTY_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM%MSIGDBHALLMARK%HALLMARK_FATTY_ACID_METABOLISM		87	0.67035747	1.8545653	0.0025906735	0.49295422	1.0	1597	tags=32%, list=14%, signal=37%	
PROTON MOTIVE FORCE-DRIVEN ATP SYNTHESIS%GOBP%GO:0015986	PROTON MOTIVE FORCE-DRIVEN ATP SYNTHESIS%GOBP%GO:0015986		62	0.72218674	1.854483	0.004524887	0.47454038	1.0	2287	tags=69%, list=20%, signal=86%	
POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0000271	POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0000271		16	0.8747091	1.8522768	0.0045351475	0.46701118	1.0	702	tags=44%, list=6%, signal=47%	
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900		86	0.67597926	1.8490161	0.007025761	0.46458483	1.0	1931	tags=63%, list=17%, signal=75%	
ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980	ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980		151	0.6304423	1.8462992	0.0	0.45980576	1.0	2287	tags=58%, list=20%, signal=71%	
REGULATION OF MACROPHAGE DERIVED FOAM CELL DIFFERENTIATION%GOBP%GO:0010743	REGULATION OF MACROPHAGE DERIVED FOAM CELL DIFFERENTIATION%GOBP%GO:0010743		20	0.84799695	1.8458453	0.004938272	0.4461617	1.0	815	tags=40%, list=7%, signal=43%	
CELLULAR RESPONSE TO LOW-DENSITY LIPOPROTEIN PARTICLE STIMULUS%GOBP%GO:0071404	CELLULAR RESPONSE TO LOW-DENSITY LIPOPROTEIN PARTICLE STIMULUS%GOBP%GO:0071404		20	0.82694435	1.8454573	0.004914005	0.43313414	1.0	612	tags=25%, list=5%, signal=26%	
CELLULAR RESPONSE TO LIPOPROTEIN PARTICLE STIMULUS%GOBP%GO:0071402	CELLULAR RESPONSE TO LIPOPROTEIN PARTICLE STIMULUS%GOBP%GO:0071402		21	0.81548876	1.842744	0.004878049	0.43120834	1.0	1176	tags=38%, list=10%, signal=42%	
RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201	RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201		75	0.69408226	1.8406764	0.0	0.42620748	1.0	2287	tags=61%, list=20%, signal=76%	
HALLMARK_ADIPOGENESIS%MSIGDBHALLMARK%HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS%MSIGDBHALLMARK%HALLMARK_ADIPOGENESIS		130	0.641846	1.8366258	0.002739726	0.4302193	1.0	1541	tags=38%, list=13%, signal=43%	
FAMILIAL PARTIAL LIPODYSTROPHY (FPLD)%WIKIPATHWAYS_20220510%WP5102%HOMO SAPIENS	FAMILIAL PARTIAL LIPODYSTROPHY (FPLD)%WIKIPATHWAYS_20220510%WP5102%HOMO SAPIENS		18	0.86717933	1.8346754	0.0068649887	0.42536104	1.0	486	tags=39%, list=4%, signal=41%	
CELLULAR RESPIRATION%GOBP%GO:0045333	CELLULAR RESPIRATION%GOBP%GO:0045333		131	0.6357957	1.833538	0.0	0.4181089	1.0	2287	tags=62%, list=20%, signal=76%	
ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE%GOBP%GO:0061844	ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE%GOBP%GO:0061844		22	0.81885034	1.8286351	0.0093240095	0.424797	1.0	668	tags=50%, list=6%, signal=53%	
REGULATION OF ORGANIC ACID TRANSPORT%GOBP%GO:0032890	REGULATION OF ORGANIC ACID TRANSPORT%GOBP%GO:0032890		25	0.80842423	1.8255273	0.0093896715	0.42606598	1.0	97	tags=12%, list=1%, signal=12%	
RESPONSE TO LIPOPROTEIN PARTICLE%GOBP%GO:0055094	RESPONSE TO LIPOPROTEIN PARTICLE%GOBP%GO:0055094		20	0.82694435	1.8244828	0.006833713	0.4193462	1.0	612	tags=25%, list=5%, signal=26%	
REGULATION OF LIPID STORAGE%GOBP%GO:0010883	REGULATION OF LIPID STORAGE%GOBP%GO:0010883		34	0.7534426	1.8240726	0.011600928	0.41032925	1.0	742	tags=24%, list=6%, signal=25%	
EPITHELIUM MIGRATION%GOBP%GO:0090132	EPITHELIUM MIGRATION%GOBP%GO:0090132		49	0.7137041	1.8231384	0.011792453	0.40410608	1.0	236	tags=16%, list=2%, signal=17%	
CELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0033692	CELLULAR POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0033692		16	0.8747091	1.816661	0.010964912	0.41809636	1.0	702	tags=44%, list=6%, signal=47%	
AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781	AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781		68	0.70796794	1.8166378	0.004938272	0.40842697	1.0	1931	tags=66%, list=17%, signal=79%	
REGULATION OF GLIOGENESIS%GOBP%GO:0014013	REGULATION OF GLIOGENESIS%GOBP%GO:0014013		22	0.81416476	1.8158581	0.013544018	0.4019181	1.0	0	tags=5%, list=0%, signal=5%	
CELLULAR RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031669	CELLULAR RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031669		127	0.63653785	1.8050594	0.0025641026	0.43109697	1.0	740	tags=13%, list=6%, signal=13%	
BIOCARTA_PPARA_PATHWAY%MSIGDB_C2%BIOCARTA_PPARA_PATHWAY	BIOCARTA_PPARA_PATHWAY%MSIGDB_C2%BIOCARTA_PPARA_PATHWAY		31	0.76682365	1.796036	0.01039501	0.45467255	1.0	821	tags=16%, list=7%, signal=17%	
AMINO SUGAR METABOLISM%PATHWHIZ%PW000008	AMINO SUGAR METABOLISM%PATHWHIZ%PW000008		17	0.8222542	1.7933794	0.01146789	0.4539607	1.0	916	tags=47%, list=8%, signal=51%	
SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%BIOCYC%PWY66-5	SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%BIOCYC%PWY66-5		23	0.7897612	1.7929387	0.009090909	0.44631764	1.0	1429	tags=52%, list=12%, signal=59%	
WARBURG EFFECT%SMPDB%SMP0087270	WARBURG EFFECT%SMPDB%SMP0087270		38	0.7221166	1.7915158	0.0066815144	0.44284007	1.0	1597	tags=55%, list=14%, signal=64%	
STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0016126	STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0016126		28	0.75630224	1.7864232	0.0	0.45334882	1.0	1292	tags=39%, list=11%, signal=44%	
CELLULAR RESPONSE TO TOXIC SUBSTANCE%GOBP%GO:0097237	CELLULAR RESPONSE TO TOXIC SUBSTANCE%GOBP%GO:0097237		25	0.76575434	1.7815534	0.006818182	0.4615397	1.0	888	tags=24%, list=8%, signal=26%	
ATP BIOSYNTHESIS%BIOCYC%PWY-7980	ATP BIOSYNTHESIS%BIOCYC%PWY-7980		33	0.7458707	1.7788421	0.00729927	0.4628389	1.0	2269	tags=85%, list=20%, signal=105%	
STEROL REGULATORY ELEMENT-BINDING PROTEINS (SREBP) SIGNALING%WIKIPATHWAYS_20220510%WP1982%HOMO SAPIENS	STEROL REGULATORY ELEMENT-BINDING PROTEINS (SREBP) SIGNALING%WIKIPATHWAYS_20220510%WP1982%HOMO SAPIENS		46	0.72241443	1.778349	0.011494253	0.455964	1.0	1197	tags=26%, list=10%, signal=29%	
CELLULAR RESPONSE TO EXTRACELLULAR STIMULUS%GOBP%GO:0031668	CELLULAR RESPONSE TO EXTRACELLULAR STIMULUS%GOBP%GO:0031668		136	0.6275229	1.7775534	0.0026525198	0.4502588	1.0	740	tags=12%, list=6%, signal=12%	
EXERCISE-INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20220510%WP410%HOMO SAPIENS	EXERCISE-INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20220510%WP410%HOMO SAPIENS		24	0.78378725	1.7767212	0.013186813	0.44503778	1.0	768	tags=33%, list=7%, signal=36%	
CELLULAR RESPONSE TO STARVATION%GOBP%GO:0009267	CELLULAR RESPONSE TO STARVATION%GOBP%GO:0009267		101	0.64320296	1.7751272	0.010781671	0.44332135	1.0	1509	tags=24%, list=13%, signal=27%	
PID_IL1_PATHWAY%MSIGDB_C2%PID_IL1_PATHWAY	PID_IL1_PATHWAY%MSIGDB_C2%PID_IL1_PATHWAY		24	0.79499894	1.7745169	0.013761468	0.43760395	1.0	176	tags=17%, list=2%, signal=17%	
TYPE I COLLAGEN SYNTHESIS IN THE CONTEXT OF OSTEOGENESIS IMPERFECTA%WIKIPATHWAYS_20220510%WP4786%HOMO SAPIENS	TYPE I COLLAGEN SYNTHESIS IN THE CONTEXT OF OSTEOGENESIS IMPERFECTA%WIKIPATHWAYS_20220510%WP4786%HOMO SAPIENS		19	0.8135096	1.7737142	0.0088495575	0.43283072	1.0	170	tags=11%, list=1%, signal=11%	
EPITHELIAL CELL MIGRATION%GOBP%GO:0010631	EPITHELIAL CELL MIGRATION%GOBP%GO:0010631		49	0.7137041	1.7728757	0.0069284067	0.42848104	1.0	236	tags=16%, list=2%, signal=17%	
TISSUE MIGRATION%GOBP%GO:0090130	TISSUE MIGRATION%GOBP%GO:0090130		50	0.70893097	1.7681793	0.019184653	0.4379833	1.0	236	tags=16%, list=2%, signal=16%	
HALLMARK_XENOBIOTIC_METABOLISM%MSIGDBHALLMARK%HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM%MSIGDBHALLMARK%HALLMARK_XENOBIOTIC_METABOLISM		94	0.6343592	1.7675751	0.007978723	0.4329367	1.0	445	tags=16%, list=4%, signal=16%	
RIBONUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0033875	RIBONUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0033875		78	0.6540321	1.766752	0.004889976	0.4284783	1.0	240	tags=10%, list=2%, signal=10%	
MITOCHONDRIAL ELECTRON TRANSPORT CHAIN%SMPDB%SMP0000355	MITOCHONDRIAL ELECTRON TRANSPORT CHAIN%SMPDB%SMP0000355		20	0.8063094	1.7665071	0.012875536	0.42231432	1.0	1997	tags=90%, list=17%, signal=109%	
IL1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL1-MEDIATED SIGNALING EVENTS	IL1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL1-MEDIATED SIGNALING EVENTS		32	0.75628966	1.760544	0.019002376	0.43505004	1.0	589	tags=19%, list=5%, signal=20%	
G(M2)-GANGLIOSIDOSIS: VARIANT B, TAY-SACHS DISEASE%SMPDB%SMP0000534	G(M2)-GANGLIOSIDOSIS: VARIANT B, TAY-SACHS DISEASE%SMPDB%SMP0000534		17	0.8222542	1.7586714	0.0093896715	0.43447718	1.0	916	tags=47%, list=8%, signal=51%	
REGULATION OF ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:2000249	REGULATION OF ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:2000249		26	0.77603745	1.758461	0.016706444	0.42855006	1.0	0	tags=4%, list=0%, signal=4%	
PURINE NUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0034032	PURINE NUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0034032		78	0.6540321	1.7583524	0.0052083335	0.4224349	1.0	240	tags=10%, list=2%, signal=10%	
IL1%NETPATH%IL1	IL1%NETPATH%IL1		34	0.7473859	1.7557895	0.004830918	0.4243755	1.0	176	tags=15%, list=2%, signal=15%	
COMPLEX I BIOGENESIS%REACTOME DATABASE ID RELEASE 83%6799198	COMPLEX I BIOGENESIS%REACTOME DATABASE ID RELEASE 83%6799198		53	0.6802666	1.752449	0.014851485	0.4293414	1.0	2287	tags=49%, list=20%, signal=61%	
NONALCOHOLIC FATTY LIVER DISEASE%WIKIPATHWAYS_20220510%WP4396%HOMO SAPIENS	NONALCOHOLIC FATTY LIVER DISEASE%WIKIPATHWAYS_20220510%WP4396%HOMO SAPIENS		102	0.62813216	1.750011	0.0050125313	0.43130302	1.0	1851	tags=47%, list=16%, signal=56%	
SIALURIA OR FRENCH TYPE SIALURIA%SMPDB%SMP0000216	SIALURIA OR FRENCH TYPE SIALURIA%SMPDB%SMP0000216		17	0.8222542	1.7487231	0.007075472	0.42952117	1.0	916	tags=47%, list=8%, signal=51%	
NUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0033865	NUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0033865		78	0.6540321	1.747116	0.0024752475	0.4292679	1.0	240	tags=10%, list=2%, signal=10%	
ANTIMICROBIAL HUMORAL RESPONSE%GOBP%GO:0019730	ANTIMICROBIAL HUMORAL RESPONSE%GOBP%GO:0019730		31	0.73318	1.747033	0.020044543	0.42362708	1.0	737	tags=48%, list=6%, signal=52%	
FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035337	FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035337		30	0.7417794	1.7465152	0.01635514	0.41969	1.0	1128	tags=33%, list=10%, signal=37%	
CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0006695	CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0006695		25	0.761308	1.7457205	0.018561484	0.41619167	1.0	1292	tags=40%, list=11%, signal=45%	
TAY-SACHS DISEASE%PATHWHIZ%PW000215	TAY-SACHS DISEASE%PATHWHIZ%PW000215		17	0.8222542	1.7451111	0.013452915	0.41249233	1.0	916	tags=47%, list=8%, signal=51%	
RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031667	RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031667		163	0.5877745	1.7425493	0.0	0.4144688	1.0	965	tags=14%, list=8%, signal=15%	
CHOLESTEROL BIOSYNTHESIS%REACTOME%R-HSA-191273.8	CHOLESTEROL BIOSYNTHESIS%REACTOME%R-HSA-191273.8		25	0.7756138	1.7408682	0.015283843	0.41458732	1.0	1292	tags=40%, list=11%, signal=45%	
MITOCHONDRIAL ELECTRON TRANSPORT, CYTOCHROME C TO OXYGEN%GOBP%GO:0006123	MITOCHONDRIAL ELECTRON TRANSPORT, CYTOCHROME C TO OXYGEN%GOBP%GO:0006123		17	0.8218416	1.7359959	0.010706638	0.42556503	1.0	1851	tags=88%, list=16%, signal=105%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME DATABASE ID RELEASE 83%1799339	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME DATABASE ID RELEASE 83%1799339		105	0.62072986	1.7354853	0.0026041667	0.42171326	1.0	3761	tags=79%, list=32%, signal=116%	
OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20220510%WP623%HOMO SAPIENS	OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20220510%WP623%HOMO SAPIENS		34	0.7393203	1.734323	0.015037594	0.4204029	1.0	2287	tags=68%, list=20%, signal=84%	
TRANSCRIPTIONAL REGULATION OF WHITE ADIPOCYTE DIFFERENTIATION%REACTOME DATABASE ID RELEASE 83%381340	TRANSCRIPTIONAL REGULATION OF WHITE ADIPOCYTE DIFFERENTIATION%REACTOME DATABASE ID RELEASE 83%381340		67	0.65552	1.7333246	0.009433962	0.418284	1.0	487	tags=9%, list=4%, signal=9%	
RESPONSE TO EXTRACELLULAR STIMULUS%GOBP%GO:0009991	RESPONSE TO EXTRACELLULAR STIMULUS%GOBP%GO:0009991		175	0.58139455	1.7320467	0.005181347	0.4175239	1.0	1509	tags=20%, list=13%, signal=23%	
SALLA DISEASE INFANTILE SIALIC ACID STORAGE DISEASE%SMPDB%SMP0000240	SALLA DISEASE INFANTILE SIALIC ACID STORAGE DISEASE%SMPDB%SMP0000240		17	0.8222542	1.7315207	0.01146789	0.41428646	1.0	916	tags=47%, list=8%, signal=51%	
AMINO ACIDS REGULATE MTORC1%REACTOME DATABASE ID RELEASE 83%9639288	AMINO ACIDS REGULATE MTORC1%REACTOME DATABASE ID RELEASE 83%9639288		46	0.6838186	1.7304549	0.01369863	0.41293517	1.0	1235	tags=33%, list=11%, signal=36%	
FATTY ACID BIOSYNTHESIS%WIKIPATHWAYS_20220510%WP357%HOMO SAPIENS	FATTY ACID BIOSYNTHESIS%WIKIPATHWAYS_20220510%WP357%HOMO SAPIENS		15	0.8261383	1.7299088	0.0067264573	0.4099345	1.0	707	tags=27%, list=6%, signal=28%	
RESPONSE TO STARVATION%GOBP%GO:0042594	RESPONSE TO STARVATION%GOBP%GO:0042594		112	0.6233843	1.7296281	0.002469136	0.40599307	1.0	1509	tags=21%, list=13%, signal=24%	
MAINTENANCE OF LOCATION IN CELL%GOBP%GO:0051651	MAINTENANCE OF LOCATION IN CELL%GOBP%GO:0051651		64	0.66293013	1.7262981	0.014742015	0.4118357	1.0	823	tags=20%, list=7%, signal=22%	
OVERLAP BETWEEN SIGNAL TRANSDUCTION PATHWAYS CONTRIBUTING TO LMNA LAMINOPATHIES%WIKIPATHWAYS_20220510%WP4879%HOMO SAPIENS	OVERLAP BETWEEN SIGNAL TRANSDUCTION PATHWAYS CONTRIBUTING TO LMNA LAMINOPATHIES%WIKIPATHWAYS_20220510%WP4879%HOMO SAPIENS		32	0.71034336	1.7200097	0.021686748	0.42624277	1.0	487	tags=16%, list=4%, signal=16%	
PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517	PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517		74	0.6296251	1.7193537	0.00990099	0.42372328	1.0	3761	tags=80%, list=32%, signal=117%	
PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854	PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854		74	0.6296251	1.7168412	0.007352941	0.42635313	1.0	3761	tags=80%, list=32%, signal=117%	
CHONDRODYSPLASIA PUNCTATA II, X-LINKED DOMINANT (CDPX2)%SMPDB%SMP0000388	CHONDRODYSPLASIA PUNCTATA II, X-LINKED DOMINANT (CDPX2)%SMPDB%SMP0000388		21	0.7676736	1.7161503	0.028103044	0.42373523	1.0	1292	tags=48%, list=11%, signal=53%	
MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20220510%WP4324%HOMO SAPIENS	MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20220510%WP4324%HOMO SAPIENS		41	0.69942576	1.7134964	0.02244389	0.42740503	1.0	2287	tags=49%, list=20%, signal=61%	
PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525	PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525		74	0.62962514	1.7118232	0.009237875	0.42820072	1.0	3761	tags=80%, list=32%, signal=117%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981		56	0.66687894	1.7075148	0.0175	0.43693033	1.0	2287	tags=46%, list=20%, signal=58%	
