NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
INTERFERON SIGNALING%REACTOME DATABASE ID RELEASE 83%913531	INTERFERON SIGNALING%REACTOME DATABASE ID RELEASE 83%913531	Details ...	153	-0.6494247	-1.8185835	0.0	0.15017164	0.854	1561	tags=33%, list=13%, signal=37%	
PID_FCER1_PATHWAY%MSIGDB_C2%PID_FCER1_PATHWAY	PID_FCER1_PATHWAY%MSIGDB_C2%PID_FCER1_PATHWAY	Details ...	44	-0.7625513	-1.8087357	0.0	0.1708194	0.912	443	tags=18%, list=4%, signal=19%	
POSITIVE REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046579	POSITIVE REGULATION OF RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0046579	Details ...	36	-0.78130263	-1.8028258	0.0	0.17639393	0.934	916	tags=44%, list=8%, signal=48%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	Details ...	19	-0.8537927	-1.7974049	0.0017636684	0.18428046	0.952	521	tags=32%, list=4%, signal=33%	
BIOCARTA_FCER1_PATHWAY%MSIGDB_C2%BIOCARTA_FCER1_PATHWAY	BIOCARTA_FCER1_PATHWAY%MSIGDB_C2%BIOCARTA_FCER1_PATHWAY	Details ...	27	-0.79951274	-1.7926677	0.0018552876	0.19005862	0.962	49	tags=11%, list=0%, signal=11%	
POSITIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035025	POSITIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035025	Details ...	21	-0.82078433	-1.7907393	0.0035778175	0.18451121	0.966	916	tags=48%, list=8%, signal=52%	
INTERFERON GAMMA SIGNALING%REACTOME%R-HSA-877300.5	INTERFERON GAMMA SIGNALING%REACTOME%R-HSA-877300.5	Details ...	66	-0.712864	-1.7869192	0.0	0.1881597	0.973	1187	tags=38%, list=10%, signal=42%	
LYMPHOCYTE MIGRATION%GOBP%GO:0072676	LYMPHOCYTE MIGRATION%GOBP%GO:0072676	Details ...	29	-0.7745307	-1.7867314	0.0018315018	0.17852928	0.973	458	tags=28%, list=4%, signal=29%	
LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002443	LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002443	Details ...	77	-0.69062316	-1.7865494	0.0	0.16986951	0.973	744	tags=29%, list=6%, signal=30%	
IMMUNE EFFECTOR PROCESS%GOBP%GO:0002252	IMMUNE EFFECTOR PROCESS%GOBP%GO:0002252	Details ...	157	-0.63226116	-1.785705	0.0	0.16392025	0.976	744	tags=24%, list=6%, signal=26%	
NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE%GOBP%GO:1902230	NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE%GOBP%GO:1902230		19	-0.8536448	-1.7848262	0.0018382353	0.15869561	0.978	657	tags=26%, list=6%, signal=28%	
NEGATIVE REGULATION OF RESPONSE TO DNA DAMAGE STIMULUS%GOBP%GO:2001021	NEGATIVE REGULATION OF RESPONSE TO DNA DAMAGE STIMULUS%GOBP%GO:2001021		64	-0.6944027	-1.78377	0.0	0.15466194	0.98	723	tags=11%, list=6%, signal=12%	
LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002449	LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002449		60	-0.7141086	-1.782544	0.0	0.15128256	0.982	744	tags=32%, list=6%, signal=34%	
POSITIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048639	POSITIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048639		37	-0.75645214	-1.7809426	0.0018083183	0.14956197	0.985	1409	tags=46%, list=12%, signal=52%	
ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050851	ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050851		95	-0.66022474	-1.7772807	0.0	0.15312377	0.989	1816	tags=44%, list=16%, signal=52%	
POSITIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903039	POSITIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903039		158	-0.61966956	-1.7758759	0.0	0.15113647	0.99	1545	tags=39%, list=13%, signal=44%	
INTEGRIN FAMILY CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRIN FAMILY CELL SURFACE INTERACTIONS	INTEGRIN FAMILY CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRIN FAMILY CELL SURFACE INTERACTIONS		20	-0.8383742	-1.7744608	0.0	0.14958926	0.99	409	tags=30%, list=4%, signal=31%	
ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002250	ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002250		93	-0.6634422	-1.7680178	0.0	0.16228126	0.994	1048	tags=33%, list=9%, signal=36%	
NEGATIVE REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:1901797	NEGATIVE REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:1901797		18	-0.84805435	-1.7641841	0.0017482517	0.16876301	0.998	657	tags=22%, list=6%, signal=24%	
REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR%GOBP%GO:1902253	REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR%GOBP%GO:1902253		17	-0.8549007	-1.7625155	0.0037453184	0.16791289	0.999	657	tags=24%, list=6%, signal=25%	
REGULATION OF DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0043516	REGULATION OF DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0043516		26	-0.7962081	-1.7622458	0.007067138	0.16345605	0.999	797	tags=27%, list=7%, signal=29%	
PID_EPHRINB_REV_PATHWAY%MSIGDB_C2%PID_EPHRINB_REV_PATHWAY	PID_EPHRINB_REV_PATHWAY%MSIGDB_C2%PID_EPHRINB_REV_PATHWAY		20	-0.8473232	-1.7615333	0.0035971224	0.16064481	0.999	466	tags=40%, list=4%, signal=42%	
POSITIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051962	POSITIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051962		86	-0.67168045	-1.7517327	0.0	0.18487853	0.999	1409	tags=38%, list=12%, signal=43%	
POSITIVE REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051491	POSITIVE REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051491		18	-0.8315812	-1.7441736	0.0072859745	0.20406869	1.0	469	tags=28%, list=4%, signal=29%	
CHEMOKINE RECEPTORS BIND CHEMOKINES%REACTOME DATABASE ID RELEASE 83%380108	CHEMOKINE RECEPTORS BIND CHEMOKINES%REACTOME DATABASE ID RELEASE 83%380108		22	-0.8095393	-1.7331294	0.0	0.23673141	1.0	258	tags=27%, list=2%, signal=28%	
T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002286	T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002286		29	-0.75841117	-1.731487	0.009041592	0.23601	1.0	718	tags=28%, list=6%, signal=29%	
IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME%R-HSA-198933.7	IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME%R-HSA-198933.7		83	-0.6564489	-1.7282526	0.0016835016	0.24152207	1.0	1478	tags=40%, list=13%, signal=45%	
NEGATIVE REGULATION OF SEQUESTERING OF CALCIUM ION%GOBP%GO:0051283	NEGATIVE REGULATION OF SEQUESTERING OF CALCIUM ION%GOBP%GO:0051283		28	-0.7614433	-1.7281481	0.009852217	0.23555821	1.0	706	tags=21%, list=6%, signal=23%	
T CELL COSTIMULATION%GOBP%GO:0031295	T CELL COSTIMULATION%GOBP%GO:0031295		23	-0.77846	-1.727154	0.007067138	0.23308364	1.0	466	tags=43%, list=4%, signal=45%	
VACUOLAR LOCALIZATION%GOBP%GO:1990849	VACUOLAR LOCALIZATION%GOBP%GO:1990849		37	-0.73391587	-1.7240552	0.003552398	0.23765035	1.0	256	tags=8%, list=2%, signal=8%	
AXIS SPECIFICATION%GOBP%GO:0009798	AXIS SPECIFICATION%GOBP%GO:0009798		17	-0.83143806	-1.7236469	0.0034482758	0.23341279	1.0	132	tags=12%, list=1%, signal=12%	
GENERATION OF SECOND MESSENGER MOLECULES%REACTOME DATABASE ID RELEASE 83%202433	GENERATION OF SECOND MESSENGER MOLECULES%REACTOME DATABASE ID RELEASE 83%202433		24	-0.78470016	-1.7215154	0.0033955858	0.23634902	1.0	1000	tags=54%, list=9%, signal=59%	
CALCIUM ION TRANSMEMBRANE IMPORT INTO CYTOSOL%GOBP%GO:0097553	CALCIUM ION TRANSMEMBRANE IMPORT INTO CYTOSOL%GOBP%GO:0097553		37	-0.7297754	-1.7186869	0.0053380784	0.24093235	1.0	1776	tags=35%, list=15%, signal=41%	
CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0070588	CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0070588		69	-0.6652445	-1.7164361	0.0068728523	0.24410659	1.0	1337	tags=28%, list=12%, signal=31%	
POSITIVE REGULATION OF T CELL ACTIVATION%GOBP%GO:0050870	POSITIVE REGULATION OF T CELL ACTIVATION%GOBP%GO:0050870		144	-0.61013347	-1.7150031	0.0	0.24356656	1.0	1545	tags=38%, list=13%, signal=44%	
POSITIVE REGULATION OF TELOMERASE ACTIVITY%GOBP%GO:0051973	POSITIVE REGULATION OF TELOMERASE ACTIVITY%GOBP%GO:0051973		30	-0.7553453	-1.7135696	0.0052724076	0.24308002	1.0	27	tags=7%, list=0%, signal=7%	
REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:1901796	REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:1901796		72	-0.6680718	-1.7119589	0.0032948928	0.24340087	1.0	1201	tags=17%, list=10%, signal=18%	
FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS	FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS		57	-0.68069005	-1.711782	0.0033613446	0.23905925	1.0	443	tags=14%, list=4%, signal=15%	
REGULATION OF AXONOGENESIS%GOBP%GO:0050770	REGULATION OF AXONOGENESIS%GOBP%GO:0050770		52	-0.7083362	-1.7087184	0.0033613446	0.24432924	1.0	1409	tags=37%, list=12%, signal=41%	
REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032648	REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032648		45	-0.71691185	-1.7085952	0.0033557047	0.23980956	1.0	1067	tags=27%, list=9%, signal=29%	
RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL%GOBP%GO:0051209	RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL%GOBP%GO:0051209		27	-0.7734229	-1.7073199	0.0017421603	0.23934108	1.0	706	tags=22%, list=6%, signal=24%	
POSITIVE REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001916	POSITIVE REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001916		20	-0.7964428	-1.7055647	0.015929203	0.24094716	1.0	521	tags=25%, list=4%, signal=26%	
CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002263	CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002263		83	-0.6455111	-1.7050643	0.0032626428	0.23818444	1.0	718	tags=18%, list=6%, signal=19%	
LEUKOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002366	LEUKOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002366		79	-0.6603422	-1.7024691	0.0016366612	0.24355741	1.0	718	tags=19%, list=6%, signal=20%	
CELL RECOGNITION%GOBP%GO:0008037	CELL RECOGNITION%GOBP%GO:0008037		39	-0.7247434	-1.7014147	0.0052173915	0.24283125	1.0	475	tags=26%, list=4%, signal=27%	
DEFENSE RESPONSE TO VIRUS%GOBP%GO:0051607	DEFENSE RESPONSE TO VIRUS%GOBP%GO:0051607		133	-0.5987317	-1.701138	0.0032310179	0.23927622	1.0	1285	tags=28%, list=11%, signal=31%	
LYMPHOCYTE COSTIMULATION%GOBP%GO:0031294	LYMPHOCYTE COSTIMULATION%GOBP%GO:0031294		24	-0.7755609	-1.6959534	0.0050933785	0.25303105	1.0	466	tags=42%, list=4%, signal=43%	
REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001914	REGULATION OF T CELL MEDIATED CYTOTOXICITY%GOBP%GO:0001914		26	-0.7768357	-1.6949793	0.0123893805	0.25195622	1.0	521	tags=27%, list=4%, signal=28%	
NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001243	NEGATIVE REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001243		61	-0.6769575	-1.692726	0.0066115703	0.25504977	1.0	657	tags=11%, list=6%, signal=12%	
LIPID TRANSLOCATION%GOBP%GO:0034204	LIPID TRANSLOCATION%GOBP%GO:0034204		27	-0.7533844	-1.6925915	0.008488964	0.25125128	1.0	994	tags=33%, list=9%, signal=36%	
PD-1 SIGNALING%REACTOME DATABASE ID RELEASE 83%389948	PD-1 SIGNALING%REACTOME DATABASE ID RELEASE 83%389948		16	-0.8457681	-1.6921244	0.0	0.2487695	1.0	1000	tags=69%, list=9%, signal=75%	
CELL-CELL ADHESION VIA PLASMA-MEMBRANE ADHESION MOLECULES%GOBP%GO:0098742	CELL-CELL ADHESION VIA PLASMA-MEMBRANE ADHESION MOLECULES%GOBP%GO:0098742		54	-0.6841869	-1.6919757	0.005119454	0.24527946	1.0	1069	tags=46%, list=9%, signal=51%	
REGULATION OF VIRAL LIFE CYCLE%GOBP%GO:1903900	REGULATION OF VIRAL LIFE CYCLE%GOBP%GO:1903900		101	-0.61644614	-1.6900843	0.0	0.2481644	1.0	1285	tags=26%, list=11%, signal=29%	
ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002460	ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002460		64	-0.66706604	-1.6871252	0.0033840947	0.25436583	1.0	744	tags=33%, list=6%, signal=35%	
PROSTANOID METABOLIC PROCESS%GOBP%GO:0006692	PROSTANOID METABOLIC PROCESS%GOBP%GO:0006692		22	-0.7766533	-1.6868984	0.010657194	0.25117877	1.0	395	tags=18%, list=3%, signal=19%	
LYMPHOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002285	LYMPHOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002285		52	-0.6711696	-1.6866494	0.01010101	0.24802011	1.0	718	tags=19%, list=6%, signal=20%	
POSITIVE REGULATION OF AXONOGENESIS%GOBP%GO:0050772	POSITIVE REGULATION OF AXONOGENESIS%GOBP%GO:0050772		29	-0.7615311	-1.6850222	0.012367492	0.24953806	1.0	1409	tags=45%, list=12%, signal=51%	
CALCIUM ION TRANSPORT%GOBP%GO:0006816	CALCIUM ION TRANSPORT%GOBP%GO:0006816		88	-0.6281391	-1.6814404	0.004854369	0.25721094	1.0	1776	tags=34%, list=15%, signal=40%	
PID_ECADHERIN_NASCENT_AJ_PATHWAY%MSIGDB_C2%PID_ECADHERIN_NASCENT_AJ_PATHWAY	PID_ECADHERIN_NASCENT_AJ_PATHWAY%MSIGDB_C2%PID_ECADHERIN_NASCENT_AJ_PATHWAY		24	-0.77501875	-1.6813774	0.006993007	0.2537123	1.0	1162	tags=33%, list=10%, signal=37%	
POSITIVE REGULATION OF LAMELLIPODIUM ORGANIZATION%GOBP%GO:1902745	POSITIVE REGULATION OF LAMELLIPODIUM ORGANIZATION%GOBP%GO:1902745		24	-0.76160985	-1.6803582	0.010416667	0.25295958	1.0	407	tags=21%, list=4%, signal=22%	
LYSOSOME LOCALIZATION%GOBP%GO:0032418	LYSOSOME LOCALIZATION%GOBP%GO:0032418		37	-0.73391587	-1.6800492	0.0035211267	0.25033352	1.0	256	tags=8%, list=2%, signal=8%	
REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0008593	REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0008593		48	-0.6912508	-1.6796485	0.004983389	0.24821582	1.0	916	tags=21%, list=8%, signal=23%	
POSITIVE REGULATION OF NEUROGENESIS%GOBP%GO:0050769	POSITIVE REGULATION OF NEUROGENESIS%GOBP%GO:0050769		76	-0.65381557	-1.6768571	0.0016528926	0.2534501	1.0	1409	tags=36%, list=12%, signal=40%	
POSITIVE REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050731	POSITIVE REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050731		77	-0.6360273	-1.6744906	0.0034013605	0.25756532	1.0	1841	tags=49%, list=16%, signal=58%	
RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341	RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341		54	-0.67344475	-1.6728848	0.01598579	0.25935745	1.0	1285	tags=35%, list=11%, signal=39%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002478	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002478		25	-0.74637365	-1.6712992	0.012280702	0.26073226	1.0	949	tags=40%, list=8%, signal=43%	
DEFENSE RESPONSE TO SYMBIONT%GOBP%GO:0140546	DEFENSE RESPONSE TO SYMBIONT%GOBP%GO:0140546		133	-0.5987317	-1.6680087	0.0032626428	0.26796532	1.0	1285	tags=28%, list=11%, signal=31%	
T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050852	T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050852		73	-0.65142506	-1.6662006	0.0031201248	0.27067214	1.0	1816	tags=42%, list=16%, signal=50%	
CD28 CO-STIMULATION%REACTOME DATABASE ID RELEASE 83%389356	CD28 CO-STIMULATION%REACTOME DATABASE ID RELEASE 83%389356		27	-0.74264836	-1.6656587	0.019366197	0.26927665	1.0	861	tags=33%, list=7%, signal=36%	
PROSTAGLANDIN METABOLIC PROCESS%GOBP%GO:0006693	PROSTAGLANDIN METABOLIC PROCESS%GOBP%GO:0006693		22	-0.7766533	-1.6637716	0.009140768	0.27214155	1.0	395	tags=18%, list=3%, signal=19%	
INTERLEUKIN-3, INTERLEUKIN-5 AND GM-CSF SIGNALING%REACTOME%R-HSA-512988.6	INTERLEUKIN-3, INTERLEUKIN-5 AND GM-CSF SIGNALING%REACTOME%R-HSA-512988.6		34	-0.712874	-1.6610934	0.017574692	0.27789637	1.0	1153	tags=38%, list=10%, signal=42%	
POSITIVE REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0045747	POSITIVE REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0045747		20	-0.77270913	-1.6607459	0.019298246	0.275488	1.0	729	tags=35%, list=6%, signal=37%	
POSITIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051251	POSITIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051251		191	-0.5777207	-1.6595653	0.0015923567	0.27607524	1.0	1545	tags=34%, list=13%, signal=38%	
INNER EAR DEVELOPMENT%GOBP%GO:0048839	INNER EAR DEVELOPMENT%GOBP%GO:0048839		20	-0.77952915	-1.658132	0.01814882	0.27737948	1.0	542	tags=20%, list=5%, signal=21%	
T CELL RECEPTOR AND CO-STIMULATORY SIGNALING%WIKIPATHWAYS_20220510%WP2583%HOMO SAPIENS	T CELL RECEPTOR AND CO-STIMULATORY SIGNALING%WIKIPATHWAYS_20220510%WP2583%HOMO SAPIENS		17	-0.7793434	-1.656972	0.02910959	0.27762073	1.0	572	tags=29%, list=5%, signal=31%	
BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE%GOBP%GO:0048754	BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE%GOBP%GO:0048754		15	-0.8119901	-1.6566349	0.025773196	0.27547807	1.0	1333	tags=60%, list=11%, signal=68%	
NEUREXINS AND NEUROLIGINS%REACTOME%R-HSA-6794361.4	NEUREXINS AND NEUROLIGINS%REACTOME%R-HSA-6794361.4		25	-0.764496	-1.6564593	0.017361112	0.27297458	1.0	719	tags=24%, list=6%, signal=26%	
EPHA2 FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHA2 FORWARD SIGNALING	EPHA2 FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHA2 FORWARD SIGNALING		16	-0.7909326	-1.6538181	0.021818181	0.2790344	1.0	1185	tags=38%, list=10%, signal=42%	
SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0035725	SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0035725		27	-0.7306617	-1.651333	0.013400335	0.28398487	1.0	910	tags=26%, list=8%, signal=28%	
MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138	MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138		15	-0.8119901	-1.6481057	0.019963702	0.29133263	1.0	1333	tags=60%, list=11%, signal=68%	
POSITIVE REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032728	POSITIVE REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032728		32	-0.710815	-1.644205	0.010544815	0.301666	1.0	1067	tags=25%, list=9%, signal=27%	
EPHRIN B REVERSE SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHRIN B REVERSE SIGNALING	EPHRIN B REVERSE SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHRIN B REVERSE SIGNALING		24	-0.7543968	-1.6432846	0.016949153	0.301296	1.0	466	tags=33%, list=4%, signal=35%	
ANIMAL ORGAN MORPHOGENESIS%GOBP%GO:0009887	ANIMAL ORGAN MORPHOGENESIS%GOBP%GO:0009887		191	-0.57041895	-1.6429429	0.0	0.29911083	1.0	1351	tags=25%, list=12%, signal=28%	
REGULATION OF VIRAL PROCESS%GOBP%GO:0050792	REGULATION OF VIRAL PROCESS%GOBP%GO:0050792		118	-0.5975067	-1.6398563	0.0032	0.3069097	1.0	1154	tags=23%, list=10%, signal=25%	
G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20220510%WP35%HOMO SAPIENS	G PROTEIN SIGNALING PATHWAYS%WIKIPATHWAYS_20220510%WP35%HOMO SAPIENS		46	-0.6776197	-1.6359352	0.008488964	0.316826	1.0	1422	tags=37%, list=12%, signal=42%	
REGULATION OF MEMBRANE DEPOLARIZATION%GOBP%GO:0003254	REGULATION OF MEMBRANE DEPOLARIZATION%GOBP%GO:0003254		16	-0.80114174	-1.6353294	0.023339318	0.3155755	1.0	910	tags=31%, list=8%, signal=34%	
