NAME	TITLE	SCORE	
CST7		9.029171	
TBC1D8		8.975062	
LINC01736		8.906027	
PRRT4		8.835814	
SAT1		8.779618	
RNF149		8.66986	
CLTCL1		8.538969	
SIGLEC16		8.514939	
TMOD1		8.47979	
MARCKS		8.37879	
LINC01127		8.363161	
SERINC2		8.209476	
ITSN1		8.206227	
MNDA		8.200297	
KCNE1		8.162054	
AGFG1		8.064629	
ELL2		8.024633	
ADAM9		7.9857893	
MERTK		7.9003263	
PTX3		7.8629484	
ZBTB16		7.766341	
PELI1		7.7355456	
HSD17B4		7.717835	
CEBPE		7.708821	
AP3S1		7.6900263	
FMN1		7.629147	
NFIA		7.6231236	
GSTM3		7.616297	
CPNE2		7.6037264	
SIGLEC11		7.5543003	
EPS8		7.52956	
ZFP92		7.524103	
MYO7A		7.472163	
SLC31A2		7.453847	
NPC2		7.3900228	
FGFR1		7.299192	
FTL		7.2686577	
C1QB		7.2220335	
ARG1		7.1534524	
SLC7A7		7.1348367	
RLN3		7.1197376	
KCNJ2		7.1015596	
SRGAP1		7.0579796	
DOP1B		7.0383935	
PRDX5		6.9289336	
IL1R1		6.9167795	
SIRT5		6.849353	
SAP30		6.8452277	
FRAT1		6.8394117	
MGAM		6.809246	
SULT1B1		6.7633533	
DEFA3		6.741904	
DMAC1		6.725859	
MAPK13		6.6967087	
GSR		6.6888204	
PPARG		6.6717606	
COL17A1		6.6378703	
WDR26		6.628063	
PLPP3		6.5995126	
PIK3R5		6.584343	
HSPA4L		6.5318203	
RAB5B		6.5312576	
CTSB		6.5271983	
DUSP1		6.4995575	
SASH1		6.4387913	
SDC4		6.421879	
FAR2		6.4176803	
LOXL3		6.361101	
JUN		6.3052626	
HMGB2		6.3019376	
LINC00482		6.292903	
ALDH3B1		6.28951	
P4HB		6.266518	
MS4A7		6.2189965	
TBCA		6.199033	
CHD7		6.1948028	
RALB		6.194418	
ARHGAP24		6.1682286	
IRAK3		6.1400037	
MSRB1		6.139956	
FGR		6.1301985	
TEX2		6.113463	
ALOX5AP		6.107756	
ZCCHC2		6.0542765	
IGF2R		6.051651	
CREG1		6.034845	
BAZ1A		6.0266027	
SLC36A4		6.0127163	
B4GALT5		6.0074987	
PKP4		5.9767685	
TNFAIP6		5.9717517	
GNPDA1		5.967156	
GUSB		5.951876	
RNASE1		5.944987	
MBD2		5.9347515	
SIRPD		5.9346743	
RHBDF2		5.9339604	
CDA		5.875657	
GADD45B		5.857611	
LHFPL2		5.8472505	
PNP		5.842677	
IDI1		5.8284864	
SPON2		5.8201594	
MCU		5.7734795	
B4GALT4		5.762451	
BLVRB		5.7444534	
GLRX		5.7292547	
LINC02207		5.6986446	
ADGRG3		5.6975703	
BCL2L15		5.673655	
HEXA		5.668531	
SGMS2		5.6583266	
CSGALNACT2		5.6438417	
SLC26A8		5.6353006	
TRIB1		5.559898	
C1orf226		5.5112967	
RGL1		5.5095997	
MARVELD1		5.49864	
SLC11A1		5.4976788	
MEGF9		5.493227	
VAT1		5.4924393	
AGPAT2		5.483622	
BRI3		5.4647913	
ARRB2		5.45299	
KLHL2		5.440012	
BHLHE41		5.4276567	
THRA		5.426734	
FRMD3		5.422348	
CD93		5.422337	
TMEM39A		5.4035673	
CYYR1		5.397034	
WIPI1		5.3696775	
P2RY12		5.3592234	
COL23A1		5.359111	
ELOVL6		5.347352	
SERPINB10		5.33754	
CTSD		5.329779	
PLD3		5.3030367	
EMP2		5.2898216	
ADRA2C		5.261992	
PSMB7		5.2618318	
LINC00847		5.2285886	
PDHA1		5.2257023	
LMNA		5.2177725	
GPR34		5.1731596	
LGALS12		5.167353	
PRR16		5.156165	
CYP4F3		5.1231847	
ANXA3		5.113295	
FLT3		5.113058	
HS3ST2		5.098749	
RALGAPA2		5.0865784	
MS4A4A		5.080873	
GFI1		5.068845	
RBP7		5.0237155	
FOXO3		5.00981	
ERG28		5.003885	
B3GNT5		5.0035706	
ABHD6		4.960083	
CRYL1		4.9259753	
MSR1		4.909522	
MMP8		4.9092655	
GFOD1		4.9073114	
FTH1		4.88433	
SYN2		4.876657	
S100A6		4.8625317	
PKP2		4.8457074	
RIN2		4.8382826	
CITED4		4.819806	
ACRBP		4.7984557	
RPL22L1		4.775471	
PDZD8		4.7744336	
TXN		4.763434	
SOWAHC		4.754752	
TLR4		4.7485576	
ST8SIA4		4.697759	
TUBA4A		4.6862016	
VKORC1		4.6660833	
CLEC4D		4.659814	
MYOSLID		4.638523	
CRISPLD2		4.617784	
KLF6		4.6153007	
BST1		4.6017313	
GLUL		4.5467434	
PDE1B		4.538431	
ECE1		4.5267844	
ADIPOR1		4.5155115	
APMAP		4.502079	
HMGN2		4.4936566	
TUT7		4.492432	
DHCR24		4.486109	
TMA7		4.484773	
MFSD10		4.481401	
LAPTM5		4.477806	
TSPAN14		4.470512	
ANKRD33B		4.459346	
CEACAM8		4.438282	
ICAM3		4.4337516	
PSTPIP1		4.430975	
KLHL8		4.420912	
STOM		4.4181843	
TBC1D16		4.414169	
FAM13A		4.4043455	
P2RY1		4.4012957	
TALDO1		4.394273	
ANXA1		4.385056	
CLIP4		4.3844647	
TUBB2A		4.3528805	
C1orf115		4.351985	
G6PD		4.3498597	
PCOLCE2		4.348111	
GPNMB		4.3425117	
RILPL2		4.318105	
SLFN13		4.3096313	
FUCA1		4.305523	
VRK1		4.303865	
ANXA11		4.2916	
AZI2		4.2837987	
MMP24OS		4.2774935	
SHMT1		4.269479	
MTSS1		4.225811	
BATF		4.210293	
IGFBP7		4.206158	
AOX1		4.2048497	
UBTD1		4.204727	
ZDHHC2		4.1660576	
FCGRT		4.159145	
NDUFB9		4.1141114	
LIN7A		4.106848	
FBXO38		4.0975394	
CHMP2A		4.0843563	
DUSP6		4.080769	
APP		4.080541	
MEFV		4.0684834	
ABCA13		4.0614634	
TBXAS1		4.054357	
FBN1		4.0435905	
STX8		4.0265627	
NOS1AP		4.02543	
ACOX2		4.014726	
SLA		4.00125	
FMO5		3.9969091	
FRAT2		3.987983	
APOE		3.9831245	
LACC1		3.9806883	
UBL5		3.9712408	
INSIG1		3.9628494	
GIMAP1		3.9522603	
CXorf38		3.9171314	
MIF4GD		3.9093673	
PIWIL4		3.9068038	
SV2B		3.9027853	
CDCA7L		3.8795142	
PIGC		3.8724797	
MMP7		3.851748	
CHST15		3.8397014	
SPRY2		3.8373644	
MGST1		3.83415	
RAB9A		3.8271945	
ADAP2		3.8242085	
FCGR3A		3.8184795	
CPD		3.8107934	
FTLP3		3.8024049	
GCLC		3.784959	
CD59		3.7502377	
UAP1		3.7313073	
OLFML2B		3.719958	
PHYH		3.7188547	
RASGEF1B		3.6997144	
ALDH3A2		3.6968873	
ARMC9		3.6955173	
SMAP2		3.6917782	
RPN1		3.688451	
THEMIS2		3.684265	
NUCB2		3.6763718	
UPP1		3.673857	
FABP4		3.6665227	
CDKN2B		3.6663306	
PRR13		3.6638486	
PINK1		3.6612191	
NT5DC2		3.658789	
GALK2		3.646525	
SSR4		3.6450086	
CEACAM3		3.626702	
TMEM37		3.6224082	
FLT1		3.60717	
CEBPD		3.5947454	
ARL4A		3.5939934	
PCTP		3.5873785	
IL1RAP		3.5844991	
B3GNT8		3.5766904	
SQLE		3.562308	
MTMR3		3.555241	
ARHGDIB		3.5519867	
CD24		3.54639	
MPP1		3.5353215	
MRPS5		3.533793	
EMP1		3.5297334	
MPO		3.5236163	
M1AP		3.5194314	
PTPRU		3.4987211	
HADHB		3.4941847	
SEMA4B		3.4916193	
CXCL8		3.4769607	
SLC35F6		3.4706109	
KCNMA1		3.454172	
MXI1		3.452392	
FUT4		3.4509647	
RASSF2		3.4451003	
SIPA1L2		3.4384844	
CPQ		3.431116	
GXYLT2		3.430813	
ILF3-DT		3.4277322	
BTG1		3.4233727	
NDUFS5		3.4200687	
FGD4		3.417449	
SERF2		3.4094765	
EHD1		3.3969662	
TMEM158		3.395767	
ATP5PD		3.391996	
SLC22A15		3.3808103	
ANLN		3.3799717	
PGM1		3.3723192	
GCA		3.3591235	
ASL		3.355231	
HYAL3		3.3532329	
TRMT6		3.3333821	
MMP19		3.3223886	
PDE4D		3.318148	
PGAM1		3.3163671	
SF3B6		3.2859735	
COX7B		3.2792823	
MRPL51		3.2779357	
SPTLC2		3.2737932	
RNASE6		3.270826	
GLT1D1		3.2701437	
C1QA		3.2699296	
HMGB3		3.2604883	
UQCRFS1		3.2593493	
NLRC4		3.257387	
MAPKAPK2		3.2479773	
TRAPPC1		3.217807	
SAT2		3.1918638	
CLPB		3.1883905	
SLCO2B1		3.1821144	
INPP1		3.181315	
KLF7		3.1775315	
EPHX1		3.177045	
XPR1		3.1654773	
PICK1		3.1628413	
EMC3		3.1612537	
LINC01503		3.159052	
NDUFB10		3.1529016	
MGLL		3.143657	
NDUFA1		3.138691	
CXCL1		3.131713	
ASCC1		3.1181571	
SNX27		3.1150422	
PADI2		3.104237	
SRPK1		3.0847197	
KIF20A		3.0751262	
HSDL2		3.073007	
GLMP		3.0690548	
KL		3.065806	
COCH		3.0562036	
MOSPD3		3.055684	
ATP6V1D		3.0497074	
TMEM198B		3.0393863	
CWF19L1		3.0272844	
SEC11A		3.0263267	
LRP3		3.0247188	
MKNK1		3.017896	
SQOR		3.01771	
PNPLA1		3.0171733	
ABCA1		2.9975965	
NINJ2		2.9964197	
SCD		2.9945521	
HEIH		2.9924374	
NSUN5		2.9910624	
RAB32		2.9842308	
HK1		2.9830034	
TMEM258		2.9822276	
ATP13A2		2.9818513	
GYS1		2.9751117	
KCNJ5		2.9739773	
C3AR1		2.9729335	
SIRPB1		2.971897	
DLGAP5		2.9690273	
KLF5		2.9387467	
CEBPB		2.9368656	
GYG1		2.934758	
STXBP5-AS1		2.9321322	
CLTA		2.9300172	
C12orf29		2.9232676	
FAM201A		2.9125588	
UBE2H		2.9124608	
BEX1		2.9103482	
IFT57		2.9087322	
TMEM87A		2.907575	
SDHC		2.9024396	
PTH2R		2.9001355	
ACTN1		2.8869982	
LBX2-AS1		2.8839288	
MAP2K1		2.877882	
CD63		2.87012	
UQCRQ		2.869857	
SPART		2.869289	
RTF2		2.8692017	
S100A11		2.865104	
RRAGD		2.8639274	
PIGT		2.8624272	
COX6B1		2.856699	
SUMF2		2.8560011	
HSBP1		2.8515785	
GIMAP7		2.8461864	
SUCO		2.8367417	
ATP5PF		2.836319	
RASA1		2.834645	
ZDHHC20		2.8334157	
SGTB		2.832563	
UBXN2B		2.8302176	
NDUFB3		2.829018	
BSG		2.827469	
HDGF		2.826496	
CKS2		2.8244164	
NFIL3		2.8185215	
LSM3		2.8179355	
TBC1D22B		2.816517	
P2RY2		2.812425	
CHKA		2.8123026	
CAST		2.8041248	
SLC47A1		2.797667	
UQCRH		2.7970972	
DHRS9		2.7969818	
EBI3		2.795959	
ENY2		2.7936594	
RAB18		2.792326	
ATP6AP2		2.791083	
PHLDA1		2.7804854	
BCL6		2.778967	
DDAH1		2.7782357	
MANF		2.7719815	
GIMAP6		2.7667162	
PKM		2.7651877	
MGST3		2.7553039	
SEC23A		2.7521086	
TMEM216		2.7433724	
CMTM7		2.7419515	
PIK3CB		2.7406917	
TAX1BP1		2.7405536	
NT5DC3		2.7349703	
SLC35E4		2.7328992	
EBP		2.728941	
RAB3C		2.7284608	
GMFG		2.7048175	
NFAM1		2.7045357	
CARD6		2.704393	
HSPA5		2.7021072	
VAMP8		2.6945062	
PPP1R3D		2.6896205	
CAB39		2.6863232	
RAB3D		2.6788647	
SEC62		2.6745002	
HP		2.6714234	
CHCHD1		2.6713905	
SELENOP		2.6708395	
ACVR1B		2.6708047	
NECTIN1		2.6682727	
SKAP2		2.6660402	
VAPA		2.6643398	
ICA1		2.6592312	
PLIN2		2.6576421	
ANO10		2.6550596	
NOCT		2.6548629	
DGAT2		2.6453562	
TRIM14		2.6451929	
ATP5ME		2.6433003	
ENOX2		2.6383748	
SMS		2.636968	
TMCO1		2.6348488	
ELOC		2.632641	
CAPZB		2.6291757	
VCL		2.6264634	
POLR2K		2.626123	
HADHA		2.6215987	
SLC17A5		2.6206763	
VMP1		2.615022	
RAB44		2.6119285	
EHD3		2.6086938	
C14orf119		2.6082306	
GSTO1		2.605149	
SQSTM1		2.6042762	
KLF13		2.602245	
NAA20		2.6009119	
MRPS15		2.599552	
OST4		2.5966306	
MRPS18C		2.5961123	
TMEM53		2.594479	
TENT5C		2.5917768	
GSN		2.5905383	
SLC25A51		2.5734375	
MAP3K15		2.5562437	
TSPAN2		2.55375	
CYSTM1		2.5529673	
GTDC1		2.538647	
OCRL		2.5341284	
ST6GALNAC3		2.5325625	
UQCRHL		2.5276494	
PRXL2C		2.525775	
TMEM170B		2.52525	
CFDP1		2.519978	
ALCAM		2.516705	
FDPS		2.5162547	
GPD2		2.5153968	
LDLR		2.5143893	
COX7A2		2.5139883	
CRELD2		2.513799	
ASAH1		2.5086637	
ANP32E		2.5023103	
CHMP3		2.5016377	
ANG		2.4977329	
ABRACL		2.49289	
MTMR4		2.4896128	
CPNE3		2.4885774	
ELMO2		2.4875393	
NRGN		2.4822788	
GAPDH		2.4790962	
RRAGA		2.475474	
CKAP4		2.4723687	
OCEL1		2.4714162	
GBE1		2.470918	
LRPAP1		2.4621065	
ANAPC16		2.4591327	
AZIN1		2.4546666	
ZSCAN16-AS1		2.4544864	
AGTRAP		2.451999	
MFSD1		2.445885	
SEMA6B		2.4430873	
NUDT16		2.4408822	
PEAK3		2.4348414	
SLC40A1		2.4292696	
MT1F		2.42845	
THBD		2.42268	
GPSM2		2.419189	
PEX19		2.4144673	
NCF1		2.4068797	
SGMS1		2.4060361	
ARHGAP19		2.402693	
MAGOH		2.4007847	
ID1		2.3945293	
RENBP		2.3903847	
TOR1A		2.3853748	
UQCR11		2.3791406	
PPP1R7		2.377832	
GPI		2.3746333	
CCR1		2.3718545	
TIMM8B		2.3712816	
TPRG1L		2.3683727	
NDUFA2		2.3619533	
UBALD2		2.361035	
ATRAID		2.359704	
ST14		2.3569498	
LRIG1		2.348446	
CETN2		2.3348746	
POLR3GL		2.333908	
E2F3		2.326718	
PDIA6		2.3251455	
RAB42		2.3241642	
FAM162A		2.3228	
UIMC1		2.3198411	
LTF		2.3139682	
PGD		2.3132334	
YPEL2		2.3039236	
SNX1		2.300436	
FLCN		2.3003802	
CTSA		2.2940688	
LNPK		2.2934976	
MAP3K8		2.2921045	
SOD2		2.2876394	
SMIM12		2.2873719	
BEST1		2.2859988	
AP1M1		2.2835314	
NCF4		2.2786222	
NSMCE2		2.2713559	
GNG5		2.2672765	
IDH1		2.2671206	
LSM6		2.2650275	
CYB5R1		2.2608662	
GSTM5		2.2580144	
CALR		2.257634	
FRMD4A		2.2509594	
TRIM47		2.2468889	
TSPO		2.243606	
ORMDL2		2.2419243	
BCCIP		2.2407918	
CAMSAP2		2.238697	
MYL12B		2.237226	
STOX2		2.2367508	
OLFML2A		2.233624	
IL18		2.22226	
CDK14		2.2177656	
TTC38		2.2175934	
FUCA2		2.21571	
COX7C		2.2146208	
UGP2		2.212941	
AP2S1		2.2124577	
TIMM21		2.2111745	
HS1BP3		2.2083638	
RP2		2.2077644	
ACSL3		2.2065198	
FAM107B		2.2053819	
GOLGA7		2.2041695	
FBXO9		2.202153	
ADM		2.201047	
FXYD6		2.2005146	
ROCK1		2.1984732	
HIPK2		2.1969535	
JTB		2.190965	
SRP14		2.1856978	
TIMP1		2.1818242	
LYAR		2.1809118	
METTL7A		2.1777499	
RAB21		2.1699426	
GLIPR2		2.1687393	
TPD52L2		2.1670642	
RIN3		2.1657147	
NFKBIA		2.163113	
STX12		2.1616378	
OSTF1		2.1613472	
NOP10		2.1602707	
SDCBP		2.1543937	
H6PD		2.1522563	
FSTL3		2.1516762	
MGAT1		2.148471	
ASAP1		2.1479466	
PLTP		2.1475558	
LBR		2.1449542	
PCYT2		2.142376	
PEPD		2.141323	
RNASE2		2.1411006	
SH3RF3		2.1379795	
ARL8A		2.1372025	
ATG7		2.1296446	
ZDHHC12		2.1278853	
ABHD5		2.1278696	
SLC6A6		2.127056	
HAL		2.12597	
DOCK4		2.1257303	
SPTLC1		2.1252964	
RNF146		2.1244879	
CHP1		2.1222103	
CXCL16		2.1183681	
SNTB2		2.114905	
NHP2		2.113883	
FAM50A		2.113768	
CCT8P1		2.1121302	
ADAMDEC1		2.1095	
NDUFB2		2.1085916	
GADD45A		2.1083312	
DNASE1L1		2.1078115	
EAF2		2.1034288	
ZC3H12C		2.1001956	
COX6A1		2.0943959	
STARD4		2.0936394	
POLR2L		2.0899594	
DCAF6		2.089559	
ATP6V1C1		2.0857935	
EVA1C		2.0832543	
ZCCHC17		2.0821247	
GIMAP2		2.0812411	
DAZAP2		2.0748856	
SNX3		2.0740352	
SLC25A25		2.0737672	
ATP5F1E		2.0737064	
PDIA3		2.0735333	
ATP6V0E1		2.0603538	
DUT		2.0541878	
TMEM141		2.0478961	
CD82		2.045992	
CYP1B1		2.0431654	
ERLIN1		2.0353537	
S100A10		2.0331082	
QSOX1		2.031991	
TFPI		2.0279596	
CEACAM1		2.026154	
RSRC1		2.025402	
DOK3		2.0236106	
RAB5C		2.0220368	
MT-TD		2.0219045	
APH1B		2.0163562	
SELENOS		2.0074058	
POP4		2.0037813	
HMGN5		2.001706	
TRAF3IP2		2.0016515	
STXBP5		2.0012455	
PFDN5		2.000852	
TRIM7		2.0003417	
CDC26		2.0002155	
EVI2A		1.9978424	
PXYLP1		1.996888	
NKG7		1.9872265	
FOLR2		1.986254	
SIGLEC14		1.9857274	
LIPE-AS1		1.9824156	
EMC7		1.9817711	
CDKN3		1.9749902	
PYURF		1.9725755	
RABAC1		1.9717785	
RTL8C		1.9716805	
RPL36AL		1.9713159	
COX7A2L		1.9702604	
MAP3K6		1.9698228	
WDFY3		1.9679841	
TOM1		1.9677696	
ATP6V1B2		1.967617	
USP15		1.964765	
TOMM7		1.963654	
ABCA5		1.9625517	
GGH		1.9619597	
ZNF706		1.9601496	
ACADS		1.9581603	
RAP2B		1.9581391	
S1PR4		1.9579761	
ME1		1.9546908	
ABHD8		1.9544094	
TAF8		1.9531112	
EMD		1.9510595	
MAML2		1.9500749	
ALAS1		1.9484456	
MPP7		1.9479051	
CDKN2D		1.9470754	
PROSER2		1.944228	
NPTN		1.9437708	
CDKN2C		1.9437377	
CSF3R		1.9435076	
TECR		1.9398755	
SATB2		1.9284996	
HPSE		1.928464	
HTRA4		1.9282792	
VPS25		1.922146	
SNRNP27		1.9164766	
ADAM17		1.9162406	
SELENOK		1.9161758	
ESRRA		1.911303	
IGF1R		1.905729	
CCNB2		1.9056079	
WASHC3		1.9038715	
SH3BGRL3		1.9038658	
RAB7A		1.9038185	
SMARCD3		1.902593	
PCMT1		1.8985716	
NDUFB5		1.8918114	
DNAJB11		1.8891368	
UQCR10		1.8868392	
SLC25A3		1.8838854	
DCTN2		1.8776796	
SYAP1		1.8764815	
SNRPG		1.8691586	
MT-ND1		1.8690096	
DEF8		1.8689128	
SLC35C2		1.8677652	
COX5B		1.867656	
NDUFC1		1.8654763	
ARSD		1.8645052	
TOR1B		1.8589019	
NEIL3		1.8576666	
SYS1		1.8563242	
MT-ND3		1.8558122	
PGK1		1.8557974	
TNFRSF1B		1.8556712	
RTN3		1.8499936	
ECHDC3		1.8496252	
JAG1		1.8444363	
RCOR1		1.8434519	
ANAPC15		1.8434415	
CPEB2		1.8408624	
GNG2		1.8352337	
SDF2L1		1.8338665	
TNPO3		1.8306048	
TNFAIP8		1.8291861	
MOSPD2		1.8273354	
CCDC126		1.8237436	
PCYOX1L		1.8235188	
CLCF1		1.822845	
ACAT2		1.8225696	
MAP2K3		1.8221864	
SPCS1		1.8218555	
RASSF3		1.8211966	
GALNT2		1.8184849	
SLIRP		1.8160971	
ADH5		1.81551	
DGUOK		1.8121923	
PAM		1.8100808	
PRCP		1.8090807	
FAHD1		1.8057833	
SDC2		1.8056087	
MAPK14		1.8037943	
GTF2H5		1.803002	
SPARC		1.802579	
LSM5		1.8010378	
MPLKIP		1.7983329	
MRPS22		1.7969538	
TFE3		1.7922013	
FUNDC2		1.7902927	
BAMBI		1.7897948	
PLA2G7		1.7839216	
NDUFAB1		1.7831734	
ST20-AS1		1.7831041	
STMP1		1.7794333	
BCAP31		1.7782146	
SLC35E3		1.7739732	
BPI		1.7734395	
SWAP70		1.767303	
EPS15		1.767054	
SCPEP1		1.7661829	
PDLIM2		1.7647228	
ZDHHC24		1.7646055	
COMMD4		1.7636513	
NANS		1.7632774	
KLF2		1.760399	
SDHD		1.7603581	
KIF1B		1.760279	
CRNDE		1.7585279	
ARPC3		1.7572109	
DDIT4		1.7459452	
MRPS21		1.7454932	
LIPA		1.7440712	
C4orf3		1.7437946	
COA3		1.7434429	
SHTN1		1.7432224	
RNF13		1.7412876	
SPNS3		1.7342346	
C9orf78		1.7284192	
DYNC1I2		1.7279651	
TIPARP		1.7266275	
FANCI		1.7264279	
SHQ1		1.7255559	
CPEB4		1.7248639	
MRPL18		1.7222217	
ZDHHC3		1.7195581	
C2orf76		1.7185603	
NAGLU		1.7181361	
RHEB		1.7154051	
IL13RA1		1.7151991	
PMM1		1.7110572	
SPTBN1		1.7095197	
OMA1		1.7092651	
SF3B5		1.7067454	
NDRG3		1.7063271	
C1D		1.6967208	
RAB6A		1.6938132	
GIMAP5		1.6920843	
PPP2R5A		1.6899925	
EEPD1		1.6868349	
CASP1		1.6866461	
TM7SF3		1.6864787	
RPL6		1.6837131	
NCF1C		1.6831031	
PTPRJ		1.680458	
RPA3		1.6772432	
ABCD3		1.6720799	
TRIQK		1.6699024	
ERP44		1.667252	
MRPL15		1.6629009	
BLZF1		1.6604285	
TRAPPC2L		1.6603585	
NETO2		1.6568359	
PRKAA1		1.6526787	
PRRG4		1.6520777	
TMPO-AS1		1.6495181	
ARF1		1.6489996	
MIEN1		1.6473243	
TBC1D2		1.6430352	
SLITRK5		1.641153	
CCNH		1.6394615	
ARNT		1.6369094	
DNAJC13		1.6366932	
SLC19A2		1.6308906	
TSHZ3		1.6296755	
GAS7		1.6295354	
PDIA5		1.6285949	
AIFM1		1.6256763	
SRSF9		1.6253916	
RAB27A		1.6232775	
FZD5		1.6218863	
SDHAF3		1.6197293	
FNIP2		1.6176353	
SKP2		1.6145238	
F11R		1.6144813	
CENPW		1.6132674	
RALBP1		1.610753	
NIPSNAP2		1.610707	
LAMTOR3		1.6100516	
NAMPT		1.6095476	
DPM3		1.608897	
TMEM59		1.6086072	
RPS27L		1.6084555	
UQCRB		1.608435	
TP53BP2		1.6080172	
GLA		1.6064447	
POLE4		1.605412	
OAZ1		1.6053263	
ENO1		1.6051435	
ARFGEF1		1.6043891	
RAB31		1.6030662	
AGPS		1.5983654	
COX5A		1.5909916	
SLITRK4		1.5885004	
NCBP3		1.5880014	
GNPAT		1.5858295	
SUMF1		1.5843482	
SPTSSA		1.5839719	
LAMTOR4		1.5835208	
PSMA7		1.5804167	
PLEKHF2		1.5797884	
FEZ2		1.5789555	
EVI2B		1.5769191	
ORMDL1		1.5733497	
DACH1		1.5685966	
CCND3		1.5683715	
WASHC2C		1.5652903	
CLEC11A		1.5647787	
MLX		1.564089	
ATP5PB		1.5618389	
TMEM120A		1.5609891	
MOB3A		1.5605328	
LINC00623		1.5589612	
CCDC85B		1.5586088	
C19orf53		1.5570228	
GALNS		1.5557553	
SCARB2		1.555241	
GRB10		1.5552176	
NCF1B		1.555001	
COA6		1.5546114	
MYL6		1.5545822	
SEM1		1.5520157	
TTPAL		1.5519519	
ACAD9		1.550166	
ATP6AP1		1.5485064	
RASA2		1.5466639	
RASGRP4		1.5439819	
CAPN2		1.5407317	
STS		1.5391597	
MPC1		1.5376841	
MSRB3		1.5375806	
NDUFB1		1.5370543	
ARF4		1.5363014	
ARRDC3		1.5348842	
PCBP3		1.533855	
TCEAL3		1.5313461	
CALM2		1.5306338	
NBR1		1.5299987	
PCBP1		1.5289007	
BNIP3L		1.5277401	
METRN		1.5276376	
EMC2		1.5271547	
VSIR		1.5270468	
JPT1		1.5252459	
GNB4		1.5245674	
RHOT1		1.523428	
MTDH		1.5220447	
ATP6V1E1		1.5220366	
SCP2		1.5215452	
INSR		1.5192597	
RSPO2		1.5187037	
ATP5PO		1.516634	
PLS1		1.5158956	
GINM1		1.5153788	
LCP1		1.5151007	
TKFC		1.5138495	
LCMT1		1.5132648	
TESC		1.5122373	
TMOD3		1.5104324	
COX6C		1.509454	
EXOSC3		1.5085859	
SENCR		1.50841	
ZNHIT1		1.5079879	
PITHD1		1.5077692	
DSTYK		1.5069251	
GLYCTK		1.5057069	
SLC43A3		1.5053445	
HSD17B14		1.5038819	
SNHG8		1.5036802	
RBPJ		1.502834	
PRPF18		1.5020251	
SMIM4		1.5016924	
KDM1B		1.5001001	
GHITM		1.4998124	
TPP1		1.4991885	
MAP1LC3A		1.4991716	
CINP		1.4956105	
NUDCD2		1.4925842	
LTV1		1.4916711	
CAMKK1		1.4912385	
HCLS1		1.4898885	
ABTB1		1.489055	
TEFM		1.4878342	
NUDT4		1.4877832	
SNTB1		1.4868745	
ZDHHC6		1.4851121	
TTC1		1.4851079	
IDH3B		1.48391	
TIMM8A		1.4833305	
AP2A2		1.4793909	
MCOLN1		1.4785067	
RNF7		1.4783609	
DENND2D		1.4763544	
ITGAV		1.4744825	
SMIM8		1.4728892	
MT-CO3		1.4727055	
GLRX5		1.4723825	
PLP2		1.4722313	
DYNLT1		1.4714085	
